
ASH2YVELINES
;0780561L;E.E.PU;CLAIRBOIS;04RUEDUCLOSBATANT;;78120;RAMBOUILLET;0130598476
;0780562M;E.M.PU;D'ARBOUVILLE;79RUED'ARBOUVILLE;;78120;RAMBOUILLET;0134855882
;0781258U;E.M.PU;LEBELAIR;15RUEDURACINAY;;78120;RAMBOUILLET;0134856745
;0781321M;E.M.PU;LARUCHE;41RUEDUCOINDUBOIS;;78120;RAMBOUILLET;0130598264
;0781553P;E.M.PU;GOMMERIE;15CHEMINDELAGOMMERIE;;78120;RAMBOUILLET;0134832173
;0781563A;E.M.PU;LESJARDINS;24AVENUEGEORGESPOMPIDOU;;78120;RAMBOUILLET;0134856149
;0781703C;E.E.PU;FOCH-GAMBETTA;34RUEGAMBETTA;;78120;RAMBOUILLET;0134830397
;0781704D;E.E.PU;VIEILORME;110RUEDUVIEILORME;;78120;RAMBOUILLET;0130598189
;0781705E;E.E.PU;STHUBERT;28AVENUEGEORGESPOMPIDOU;;78120;RAMBOUILLET;0134856226
;0782491J;E.M.PU;DUCENTRE;05RUEDUBUC;;78120;RAMBOUILLET;0134830888
;0782492K;E.M.PU;LALOUVIERE;44RUEDUMUGUET;;78120;RAMBOUILLET;0130411271
;0780380P;E.E.PU;;25ROUTEDERAMBOUILLET;;78125;STHILARION;0134835845
;0780381R;E.E.PU;JEANMOULIN;06RUEDELAMAIRIE;;78610;STLEGERENYVELINES;0134863714
;0781751E;E.E.PU;CLARISSELEBEL;04RUEDULONGDESBOIS;;78690;STREMYLHONORE;0134878168
;0780383T;E.E.PU;;21BISROUTEDELETANGDELATO;;78125;VIEILLEEGLISEENYVELINES;0130418263

ROSNYSURSEINE
;0781313D;E.M.PU;;06BISRUEDEL'EGLISE;;78270;BENNECOURT;0130933196
;0781434K;E.E.PU;;05RUEEMILEZOLA;;78270;BENNECOURT;0130933091
;0781433J;E.E.PU;;08RUEDEVERNON;;78270;BLARU;0134762106
;0781443V;E.E.PU;;11RUEDUVIEUXCHATEAU;;78200;BOINVILLIERS;0134763436
;0781431G;E.E.PU;;12RUEDESTILLEULS;;78200;BOISSYMAUVOISIN;0134780820
;0781437N;E.E.PU;ALBERTANNE;PLACEDELALIBERATION;;78270;BONNIERESSURSEINE;0130930111
;0782227X;E.M.PU;;PLACEDELALIBERATION;;78270;BONNIERESSURSEINE;0130930688
;0781314E;E.M.PU;LARIBAMBELLE;RUEDELASERGENTERIE;;78980;BREVAL;0134783664
;0781430F;E.E.PU;;04ARUEDELASERGENTERIE;;78980;BREVAL;0134783252
;0781255R;E.M.PU;L'ARLEQUIN;03RUEGABRIELPERI;;78200;BUCHELAY;0134774426
;0781446Y;E.E.PU;PIERRELAROUSSE;18RUELOUISPASTEUR;;78200;BUCHELAY;0134774367
;0781428D;E.E.PU;;11CHEMINDELACOUTURE;;78270;CHAUFOURLESBONNIERES;0134760199
;0781427C;E.E.PU;DESCRAVENTURIERS;25RUEANDREMOJARD;;78270;CRAVENT;0134761659
;0780332M;E.E.PU;G.BRUHAT;14GRANDERUE;;78111;DAMMARTINENSERVE;0130425455
;0781426B;E.E.PU;;06RUEDUCLOSBOULET;;78200;FONTENAYMAUVOISIN;0134765742
;0781423Y;E.E.PU;PAULELUARD;11ROUTENATIONALE13;;78840;FRENEUSE;0130930327
;0781425A;E.E.PU;VICTORHUGO;50RUECHARLESDEGAULLE;;78840;FRENEUSE;0130930351
;0782174P;E.M.PU;LANGEVIN-WALLON;39RUECHARLESDEGAULLE;;78840;FRENEUSE;0130930302
;0782228Y;E.M.PU;PAULELUARD;11ROUTENATIONALE13;;78840;FRENEUSE;0130930532
;0781421W;E.E.PU;;12TERRUEDESECOLES;;78270;GOMMECOURT;0130930817
;0781419U;E.E.PU;;RUEDELAHAIEDELECU;;78270;JEUFOSSE;0130930661
;0781418T;E.E.PU;;PLACEDELAMAIRIE;;78200;JOUYMAUVOISIN;0134765048
;0781403B;E.E.PU;;42GRANDERUE;;78270;LAVILLENEUVEENCHEVRIE;0134761971
;0781312C;E.M.PU;;02RUEDELAMAIRIE;;78270;LIMETZVILLEZ;0130931294
;0781417S;E.E.PU;;02ROUTEDELAMAIRIE;;78270;LIMETZVILLEZ;0130931107
;0781371S;E.E.PU;;10RUELOUISPASTEUR;;78270;LOMMOYE;0134761759
;0780339V;E.E.PU;GROUPEROYER;01RUEDESECOLES;;78980;LONGNES;0130424313
;0781699Y;E.M.PU;ROYER;03RUEDESECOLES;;78980;LONGNES;0130425392
;0780532E;E.E.PU;LESTILLEULS;AVENUEDESTILLEULS;;78200;MAGNANVILLE;0134771408
;0780557G;E.M.PU;LESTILLEULS;AVENUEDESTILLEULS;;78200;MAGNANVILLE;0134773359
;0780672G;E.E.PU;LESCYTISES;25RUEDESCHENES;;78200;MAGNANVILLE;0134779613
;0780880H;E.M.PU;LESMARRONNIERS;RUEDESGRAVIERS;;78200;MAGNANVILLE;0130926660
;0780976M;E.E.PU;LESMARRONNIERS;RUEDESGRAVIERS;;78200;MAGNANVILLE;0130929867
;0781414N;E.E.PU;;05RUEDESECOLES;;78270;MERICOURT;0134793111
;0781413M;E.E.PU;ALICEBONVALOT;36ROUTEDELAVACOURT;;78840;MOISSON;0134793234
;0780808E;E.E.PU;;14ROUTENATIONALE;;78980;MONDREVILLE;0130424613
;0783550K;E.M.PU;ECOLEMATERNELLE;RUEDESFOSSESACRON;;78270;MOUSSEAUXSURSEINE;0134793717
;0781409H;E.E.PU;DUCHENEMADEMOISELLE;02RUEDESECOLES;;78200;PERDREAUVILLE;0134765421
;0780441F;E.M.PU;ARCENCIEL;RUEDUDOCTEURBRAVY;;78710;ROSNYSURSEINE;0130423922
;0781296K;E.M.PU;LESBARONNES;RUEVERMEER;;78710;ROSNYSURSEINE;0130429673
;0781482M;E.E.PU;;24RUEDELAJUSTICE;;78710;ROSNYSURSEINE;0130429202
;0781483N;E.E.PU;LESBARONNES;09RUEVERMEER;;78710;ROSNYSURSEINE;0130428365
;0781405D;E.E.PU;;01RUELEPINEMARIE;;78980;STILLIERSLAVILLE;0134760024
;0781404C;E.E.PU;;05RUEGAILLARD;;78980;STILLIERSLEBOIS;0134783637
;0781484P;E.E.PU;;02RUEDUCLOSDEVARENNE;;78200;SOINDRES;0134765534
;0780352J;E.E.PU;;08GRANDERUE;;78790;TILLY;0130425087

SARTROUVILLE
;0780444J;E.E.PU;JEANJAURES;123AVENUEDETOBROUK;;78500;SARTROUVILLE;0139145889
;0780684V;E.M.PU;PIERREBROSSOLETTE;89AVENUEJPIERREBOURQUARD;;78500;SARTROUVILLE;0139153919
;0780685W;E.E.PU;PIERREBROSSOLETTE;89RUEJPIERREBOURQUARD;;78500;SARTROUVILLE;0139151998
;0780746M;E.M.PU;GEORGESBRASSENS;116RUEBOURQUELOT;;78500;SARTROUVILLE;0139138782
;0780801X;E.M.PU;ANNEFRANK;15AVENUEDUGENERALDEGAULLE;;78500;SARTROUVILLE;0139143386
;0780878F;E.M.PU;ROBERTDESNOS;03RUELAKANAL;;78500;SARTROUVILLE;0139132010
;0781197C;E.E.PU;PABLONERUDA;05RUEFERNANDLEGER;;78500;SARTROUVILLE;0139147994
;0781198D;E.M.PU;PABLONERUDA;07RUEFERNANDLEGER;;78500;SARTROUVILLE;0139140091
;0781286Z;E.M.PU;FERNANDLEGER;11RUEFERNANDLEGER;;78500;SARTROUVILLE;0139151313
;0781501H;E.E.PU;PAULLANGEVIN;64AVENUECARNOT;;78500;SARTROUVILLE;0139143078
;0781504L;E.E.PU;JULESFERRY;29RUEDUGENERALLECLERC;;78500;SARTROUVILLE;0139131012
;0781505M;E.E.PU;MICHELETIENNETURGOT;29RUEBORDIN;;78500;SARTROUVILLE;0139140086
;0781506N;E.E.PU;ANNEROBERTTURGOT;23RUEBORDIN;;78500;SARTROUVILLE;0139140004
;0781507P;E.E.PU;GEORGESBRASSENS;3RUEDEMARSEILLE;;78500;SARTROUVILLE;0139134716
;0781508R;E.E.PU;PAULBERT;04RUEPAULBERT;;78500;SARTROUVILLE;0139134110
;0781509S;E.E.PU;JOLIOTCURIENO2;78BOULEVARDDEBEZONS;;78500;SARTROUVILLE;0139133039
;0781510T;E.E.PU;JOLIOTCURIENO1;78BOULEVARDDEBEZONS;;78500;SARTROUVILLE;0139133157
;0781544E;E.E.PU;LEOLAGRANGE;07RUEGUSTAVEFLAUBERT;;78500;SARTROUVILLE;0139137099
;0781609A;E.M.PU;LEOLAGRANGE;01RUEGUSTAVEFLAUBERT;;78500;SARTROUVILLE;0139137133
;0781758M;E.M.PU;JACQUESPREVERT;64RUEDECHATOU;;78500;SARTROUVILLE;0139133303
;0781795C;E.M.PU;LAFONTAINE;22RUEGUYDEMAUPASSANT;;78500;SARTROUVILLE;0139151158
;0782121G;E.M.PU;MARCELPAGNOL;35AVENUEDEDIJOU;;78500;SARTROUVILLE;0139680202
;0782175R;E.M.PU;JEANJAURES;05RUEDUBASDELAPLAINE;;78500;SARTROUVILLE;0139135014
;0782223T;E.M.PU;PAULBERTNO1;04RUEPAULBERT;;78500;SARTROUVILLE;0139134717
;0782224U;E.M.PU;DANIELLECASANOVA;23RUELAMARCK;;78500;SARTROUVILLE;0139131887
;0782225V;E.M.PU;JOLIOTCURIE;79RUEROBERTVILLOING;;78500;SARTROUVILLE;0139134713
;0782226W;E.M.PU;PAULLANGEVIN;15RUEDELACONVENTION;;78500;SARTROUVILLE;0139132165
;0783208N;E.M.PU;MADAMEDESEVIGNE;09RUEDUTEMPLE;;78500;SARTROUVILLE;0139144475

STGERMAIN
;0781132G;E.E.PU;;15RUEDESCOMMUNES;;78240;AIGREMONT;0139655781
;0781134J;E.E.PU;CHATAIGNERAIE;3CHEMINDESECOLIERS;;78240;CHAMBOURCY;0139652216
;0783541A;E.M.PU;DESPETITSPAS;ALLEEDESPETITSPAS;;78240;CHAMBOURCY;0130062930
;0781145W;E.E.PU;CHARLESBOUVARD;02RUEDESNEFLIERS;;78112;FOURQUEUX;0139734231
;0781256S;E.M.PU;CHARLESBOUVARD;02RUEDESNEFLIERS;;78112;FOURQUEUX;0139735563
;0780493M;E.E.PU;LESVIOLETTES;RUEDESVIOLETTES;;78750;MAREILMARLY;0139581271
;0780796S;E.M.PU;LESVIOLETTES;RUEDESVIOLETTES;;78750;MAREILMARLY;0139161599
;0780153T;E.E.PU;JEANMOULIN;50RUEDELAURORE;;78100;STGERMAINENLAYE;0139218235
;0780443H;E.M.PU;MARCELAYME;11RUEERNESTBONIN;;78100;STGERMAINENLAYE;0134511463
;0780498T;E.M.PU;ALSACE;26RUEDENOAILLES;;78100;STGERMAINENLAYE;0134519453
;0780802Y;E.M.PU;BEETHOVEN;1RUEBEETHOVEN;;78100;STGERMAINENLAYE;0139735237
;0780947F;E.E.PU;MARIECURIE;BOULEVARDHECTORBERLIOZ;;78100;STGERMAINENLAYE;0139732400
;0781117R;E.E.A.;APPLICATIONAMPERE;09RUEAMPERE;;78100;STGERMAINENLAYE;0139738655
;0781118S;E.E.PU;BONNENFANT;32RUEBONNENFANT;;78100;STGERMAINENLAYE;0134519455
;0781119T;E.E.PU;SCHNAPPER;26RUESCHNAPPER;;78100;STGERMAINENLAYE;0139735868
;0781121V;E.E.A.;APPLICATIONECUYERS;03RUEDESECUYERS;;78100;STGERMAINENLAYE;0134519451
;0781123X;E.E.PU;PASSY;4RUECLAUDECHAPPE;;78100;STGERMAINENLAYE;0134516877
;0781129D;E.E.PU;LYCEEINTERNATIONAL;2RUEDUFERACHEVAL;;78100;STGERMAINENLAYE;0139109480
;0781131F;E.E.PU;GIRAUDTEULON;05RUEGIRAUDTEULON;;78100;STGERMAINENLAYE;0139732471
;0781199E;E.M.PU;FRONTENAC;12RUECOUPERIN;;78100;STGERMAINENLAYE;0139738654
;0781227K;E.E.PU;LESSOURCES;11RUEERNESTBONIN;;78100;STGERMAINENLAYE;0134511432
;0781285Y;E.M.PU;PASSY;83RUEPEREIRE;;78100;STGERMAINENLAYE;0134517256
;0781828N;E.M.PU;GIRAUDTEULON;07RUEGIRAUDTEULON;;78100;STGERMAINENLAYE;0139730455
;0782185B;E.M.PU;BONNENFANT;01RUEJOUYBOUDONVILLE;;78100;STGERMAINENLAYE;0134519452
;0782186C;E.M.PU;AMPERE;19RUEAMPERE;;78100;STGERMAINENLAYE;0139738656
;0782242N;E.M.PU;SCHNAPPER;28RUESCHNAPPER;;78100;STGERMAINENLAYE;0134519103
;0783258T;E.M.PU;JEANMOULIN;52RUEDELAURORE;;78100;STGERMAINENLAYE;0139733879

TRAPPES
;0780151R;E.E.PU;JEANMACE;SQUAREJEANMACE;;78190;TRAPPES;0130516808
;0780152S;E.M.PU;JEANMACE;SQUAREJEANMACE;;78190;TRAPPES;0130516832
;0780445K;E.E.PU;MAURICETHOREZ;SQUAREMAURICETHOREZ;;78190;TRAPPES;0130516815
;0780447M;E.M.PU;GROUPEMAURICETHOREZ;SQUAREMAURICETHOREZ;;78190;TRAPPES;0130516840
;0780544T;E.M.PU;LEOLAGRANGE;SQUARELEOLAGRANGE;;78190;TRAPPES;0130516831
;0780686X;E.M.PU;JEANBAPTISTECLEMENT;6ALLÉEEUGENEPOTTIER;;78190;TRAPPES;0130516824
;0780687Y;E.E.PU;JEANBAPTISTECLEMENT;6RUEEUGENEPOTTIER;;78190;TRAPPES;0130516803
;0780729U;E.M.PU;ANNEFRANK;08AVENUEGABRIELPERI;;78190;TRAPPES;0130516829
;0780730V;E.M.PU;GUSTAVEFLAUBERT;AVENUEHECTORBERLIOZ;;78190;TRAPPES;0130516828
;0780895Z;E.E.PU;GUSTAVEFLAUBERT;AVENUEHECTORBERLIOZ;;78190;TRAPPES;0130516806
;0780932P;E.E.PU;GROUPESCOLAIREJEANJAURÈS;1BISAVENUECARNOT;;78190;TRAPPES;0130516802
;0780934S;E.E.PU;PAULLANGEVIN;PLACEPAULLANGEVIN;;78190;TRAPPES;0130516801
;0780935T;E.E.PU;IRENEJOLIOTCURIE;ALLÉEDESYVELINES;;78190;TRAPPES;0130516805
;0781179H;E.M.PU;GEORGESAND;SQUAREGEORGESAND;;78190;TRAPPES;0130516838
;0781180J;E.M.PU;LOUISPERGAUD;7SQUARELOUISPERGAUD;;78190;TRAPPES;0130516836
;0781181K;E.M.PU;ALBERTCAMUS;SQUAREALBERTCAMUS;;78190;TRAPPES;0130516823
;0781182L;E.M.PU;LAURENTMOURGUET;37RUEDEMONTFORT;;78190;TRAPPES;0130516835
;0781187S;E.E.PU;GEORGESAND;SQUAREGEORGESAND;;78190;TRAPPES;0130516813
;0781188T;E.E.PU;LOUISPERGAUD;SQUARELOUISPERGAUD;;78190;TRAPPES;0130516810
;0781224G;E.E.PU;AUGUSTERENOIR;RUELEOLAGRANGE;;78190;TRAPPES;0130516812
;0781232R;E.M.PU;AUGUSTERENOIR;RUELEOLAGRANGE;;78190;TRAPPES;0130516837
;0781322N;E.M.PU;MICHELDEMONTAIGNE;AVENUEBEETHOVEN;;78190;TRAPPES;0130516834
;0781383E;E.E.PU;MICHELDEMONTAIGNE;AVENUEBEETHOVEN;;78190;TRAPPES;0130516809
;0781533T;E.M.PU;HELENEBOUCHER;RUEPIERRECOURTADE;;78190;TRAPPES;0130516820
;0781552N;E.M.PU;EDOUARDMANET;26RUEBORISVIAN;;78190;TRAPPES;0130516833
;0781675X;E.E.PU;STENDHAL;6BISSQUARESTENDHAL;;78190;TRAPPES;0130516814
;0781760P;E.M.PU;STENDHAL;5BISRUEPIERREDERONSARD;;78190;TRAPPES;0130516839
;0781830R;E.E.PU;JEANCOCTEAU;AVENUEHECTORBERLIOZ;;78190;TRAPPES;0130516804
;0781833U;E.M.PU;JEANCOCTEAU;AVENUEHECTORBERLIOZ;;78190;TRAPPES;0130516825
;0782339U;E.M.PU;GROUPESCOLAIREJEANJAURÈS;1TERAVENUECARNOT;;78190;TRAPPES;0130516822
;0782340V;E.M.PU;IRENEJOLIOTCURIE;18RUEIRENEJOLIOTCURIE;;78190;TRAPPES;0130516827
;0782341W;E.M.PU;PAULLANGEVIN;PLACEPAULLANGEVIN;;78190;TRAPPES;0130516830
;0782962W;E.E.PU;HENRIWALLON;RUEHENRIWALLON;;78190;TRAPPES;0130516816
;0783077W;E.M.PU;HENRIWALLON;SQUAREHENRIWALLON;;78190;TRAPPES;0130516841
;0783210R;E.E.PU;LOUISARAGON;RUELOUISARAGON;;78190;TRAPPES;0130516800
;0783277N;E.M.PU;EUGENIECOTTON;6RUEDUCENTRE;;78190;TRAPPES;0130516826

VELIZYVILLACOUBLAY
;0780174R;E.M.PU;LEPRESTJEAN;05RUEDESFRERESROBIN;;78530;BUC;0139560197
;0780521T;E.E.PU;LOUISBLERIOT;12RUECOLLINMAMET;;78530;BUC;0139564132
;0781053W;E.E.PU;PRESTJEAN;05RUEDESFRERESROBIN;;78530;BUC;0139563726
;0781178G;E.M.PU;L.CLEMENT;RUEDELAMINIERE;;78530;BUC;0139561961
;0781186R;E.E.PU;LOUISCLEMENT;ROUTEDELAMINIERE;;78530;BUC;0139561813
;0783377X;E.E.PU;LYCEEFRANCOALLEMAND;RUECOLLINMAMET;;78530;BUC;0139071420
;0780250Y;E.E.PU;;03PLACEDELAMAIRIE;;78117;CHATEAUFORT;0139563213
;0781657C;E.M.PU;;03PLACEDEL'EGLISE;;78117;CHATEAUFORT;0139561701
;0780528A;E.M.PU;PARCDEDIANE;LIEU-DITRESIDENCEPARCDEDIANE;;78350;JOUYENJOSAS;0139565265
;0780529B;E.E.PU;DUPARCDEDIANE;LIEU-DITRESIDENCEPARCDEDIANE;;78350;JOUYENJOSAS;0139565261
;0781054X;E.E.PU;EMILEMOUSSEAU;42RUEJEANJAURES;;78350;JOUYENJOSAS;0139564130
;0781057A;E.E.PU;BOURGETCALMETTE;CHEMINDESQUARANTEPERCHES;;78350;JOUYENJOSAS;0139465405
;0782289P;E.M.PU;JACQUESTOUTAIN;46AVENUEJEANJAURES;;78350;JOUYENJOSAS;0139564152
;0783202G;E.M.PU;BOURGETCALMETTE;CHEMINDESQUARANTEPERCHES;;78350;JOUYENJOSAS;0139465582
;0780290S;E.E.PU;;03RUEDESHAIES;;78350;LESLOGESENJOSAS;0139564467
;0780836K;E.M.PU;;05RUEDESHAIES;;78350;LESLOGESENJOSAS;0139561602
;0781787U;E.E.PU;ROLANDGARROS;04BISRUEESNAULTPELTERIE;;78117;TOUSSUSLENOBLE;0139561981
;0780518P;E.E.PU;HENRIRABOURDIN;17RUEHENRIRABOURDIN;;78140;VELIZYVILLACOUBLAY;0139464206
;0780519R;E.M.PU;HENRIRABOURDIN;19RUEHENRIRABOURDIN;;78140;VELIZYVILLACOUBLAY;0134653237
;0780688Z;E.M.PU;EXELMANS;11RUEDUGENERALEXELMANS;;78140;VELIZYVILLACOUBLAY;0134653250
;0780736B;E.E.PU;EXELMANS;11RUEDUGENERALEXELMANS;;78140;VELIZYVILLACOUBLAY;0134650109
;0781061E;E.E.PU;JEANMERMOZ;8RUECLEMENTADER;;78140;VELIZYVILLACOUBLAY;0134581162
;0781063G;E.E.PU;JEANMACE;03RUEDUSERGENTDENEVE;;78140;VELIZYVILLACOUBLAY;0139467450
;0783076V;E.M.PU;JEANMERMOZ;8RUECLEMENTADER;;78140;VELIZYVILLACOUBLAY;0134581163
;0783211S;E.E.PU;FRONVAL;10RUERENEBOYER;;78140;VELIZYVILLACOUBLAY;0139460354
;0783212T;E.M.PU;FRONVAL;08RUERENEBOYER;;78140;VELIZYVILLACOUBLAY;0134653841
;0783278P;E.M.PU;MOZART;11AVENUEDELADIVISIONLECLER;;78140;VELIZYVILLACOUBLAY;0139461869
;0783279R;E.E.PU;MOZART;7AVENUEDEPROVENCE;;78140;VELIZYVILLACOUBLAY;0178743835
;0783576N;E.E.PU;F.BUISSON;3RUEMOLIERE;;78140;VELIZYVILLACOUBLAY;0134581222
;0783695T;E.M.PU;;;78140;78140;VELIZYVILLACOUBLAY;
;0780149N;E.M.PU;LAMARTINE;11RUELAMARTINE;;78220;VIROFLAY;0130246174
;0781048R;E.E.PU;LESARCADES;13RUERIEUSSEC;;78220;VIROFLAY;0130243821
;0781049S;E.E.PU;CAMILLECOROT;107AVENUEGASTONBOISSIER;;78220;VIROFLAY;0130970294
;0781051U;E.E.PU;L'AULNETTE;24RUEJOSEPHBERTRAND;;78220;VIROFLAY;0130240803
;0782287M;E.M.PU;LECOTEAU;24RUEJOSEPHBERTRAND;;78220;VIROFLAY;0130240236
;0782288N;E.M.PU;LECOLOMBIER;ALLEEDEBRACCIANO;;78220;VIROFLAY;0130246029

VERSAILLES
;0780499U;E.M.PU;ANTOINERICHARD;04RUEANTOINERICHARD;;78000;VERSAILLES;0139503050
;0780689A;E.E.PU;CLEMENTADER;06AVENUEGUICHARD;;78000;VERSAILLES;0139504833
;0781024P;E.E.PU;RICHARDMIQUE;04RUERICHARDMIQUE;;78000;VERSAILLES;0139548395
;0781025R;E.E.PU;MARCELLAFITAN;58BOULEVARDDELAREINE;;78000;VERSAILLES;0139504831
;0781026S;E.E.PU;CARNOT;01RUECARNOT;;78000;VERSAILLES;0139502779
;0781027T;E.E.PU;JEROMEETJEANTHARAUD;29RUESTLOUIS;;78000;VERSAILLES;0139511709
;0781028U;E.E.PU;JBDELAQUINTINIE;3BISRUESAINTLOUIS;;78000;VERSAILLES;0139502740
;0781030W;E.E.PU;DOCTEURWAPLER;01IMPASSEDUDOCTEURWAPLER;;78000;VERSAILLES;0139504835
;0781031X;E.E.A.;APPLICATIONCONDAMINES;02ROND-POINTDESCONDAMINES;;78000;VERSAILLES;0139504832
;0781032Y;E.E.A.;APPLVILLAGEDEMONTREUIL;50RUEDEMONTREUIL;;78000;VERSAILLES;0139515944
;0781035B;E.E.A.;APPLICATIONLASOURCE;24RUEDELACEINTURE;;78000;VERSAILLES;0139511284
;0781037D;E.E.PU;EDMEFREMY;16RUEEDMEFREMY;;78000;VERSAILLES;0139504836
;0781040G;E.E.PU;PIERRECORNEILLE;03RUEPIERRECORNEILLE;;78000;VERSAILLES;0139512164
;0781044L;E.E.PU;PERRAULT;4RUESTSYMPHORIEN;;78000;VERSAILLES;0139515521
;0781045M;E.E.PU;COLONELDEBANGE;04RUEDUCOLONELDEBANGE;;78000;VERSAILLES;0139547491
;0781216Y;E.M.PU;LESDAUPHINS;04RUEDUCOLONELDEBANGE;;78000;VERSAILLES;0139553672
;0781287A;E.M.PU;LAFONTAINE;14BISRUESAINTHONORE;;78000;VERSAILLES;0139531404
;0781556T;E.E.PU;LAMARTINIERE;55RUEDELAMARTINIERESATORY;;78000;VERSAILLES;0130219339
;0781564B;E.M.PU;LAMARTINIERE;51RUEDELAMARTINIERE;;78000;VERSAILLES;0130219739
;0782180W;E.M.PU;RICHARDMIQUE;12RUEPIERRELESCOT;;78000;VERSAILLES;0139502006
;0782276A;E.M.PU;LEPETITPRINCE;2BISRUEBAILLETREVIRON;;78000;VERSAILLES;0139504841
;0782277B;E.M.PU;LESMARMOUSETS;38RUEDUPEINTRELEBRUN;;78000;VERSAILLES;0139506770
;0782278C;E.M.PU;LESTROISPOMMIERS;01IMPASSEDUDOCTEURWAPLER;;78000;VERSAILLES;0139504847
;0782279D;E.M.PU;VIEUXVERSAILLES;03RUEDUVIEUXVERSAILLES;;78000;VERSAILLES;0139504842
;0782280E;E.M.PU;COMTESSEDESEGUR;38RUEDESBOURDONNAIS;;78000;VERSAILLES;0139504840
;0782281F;E.M.PU;HONOREDEBALZAC;05RUEHONOREDEBALZAC;;78000;VERSAILLES;0139501655
;0782282G;E.M.PU;LESLUTINS;27RUEDESCHANTIERS;;78000;VERSAILLES;0139504839
;0782283H;E.M.PU;PIERRECORNEILLE;01RUEPIERRECORNEILLE;;78000;VERSAILLES;0139512163
;0782286L;E.M.PU;VAUBAN;87AVENUEDEPARIS;;78000;VERSAILLES;0139517383
;0782998K;E.E.A.;APPLICATIONPERSHING;06RUERICHARDMIQUE;;78000;VERSAILLES;0139548394
;0783449A;E.M.PU;DUNOYERDESEGONZAC;2RUEDEBRETAGNE;;78000;VERSAILLES;0139502837
;0783466U;E.M.PU;LESALIZES;2AVENUEGUICHARD;;78000;VERSAILLES;0139513792
;0783531P;E.E.PU;LULLY-VAUBAN;89AVENUEDEPARIS;;78000;VERSAILLES;0139517139
;0783532R;E.E.PU;LECOZ;149RUEYVESLECOZ;;78000;VERSAILLES;0139501630
;0783534T;E.E.PU;PETITSBOIS-ALBERTTHIERRY;2RUEDESPETITSBOIS;;78000;VERSAILLES;0139512983
